event_id,asset_id,mitre_technique,severity,detected_at,source
evt-0022189,asset-0016,T1003,Medium,2025-12-18T10:22:18,auth
evt-0022190,,T1592,Low,2026-05-28T04:12:53,endpoint
evt-0022191,asset-0016,T1110,High,2026-01-30T23:02:23,proxy
evt-0022192,asset-0016,T1499,High,2026-03-23T18:00:13,auth
evt-0022193,asset-0016,T1595,Low,2025-12-13T03:20:01,
evt-0022194,asset-0016,T1005,Low,2026-02-28T22:33:01,firewall
evt-0022195,asset-0016,T1567,High,2026-02-20T08:57:14,firewall
evt-0022196,asset-0016,T1020,,2026-03-19T06:09:49,ids
evt-0022197,asset-0016,T1567,Critical,2025-12-04T21:55:09,ids
evt-0022198,asset-0016,T1499,High,2026-04-20T14:50:46,ids
evt-0022199,asset-0016,T1566,Medium,2026-02-24T18:48:41,
evt-0022200,asset-0016,T1003,High,2026-04-01T12:18:19,auth
evt-0022201,asset-0016,T1498,Low,2026-02-11T18:59:59,auth
evt-0022202,asset-0016,T1087,Low,2025-11-17T23:54:39,firewall
evt-0022203,asset-0016,T1087,Low,2026-01-13T02:12:31,endpoint
evt-0022204,asset-0016,T1592,Low,2025-12-14T20:52:47,proxy
evt-0022205,asset-0016,T1005,Low,2026-01-19T09:30:41,ids
evt-0022206,asset-0016,T1078,Low,2026-01-25T02:25:08,proxy
evt-0022207,asset-0016,T1490,Critical,2026-03-08T18:03:18,auth
evt-0022208,asset-0016,T1005,Low,2026-05-24T10:52:44,proxy
evt-0022209,asset-0016,T1567,Critical,2026-03-15T16:11:33,endpoint
evt-0022210,asset-0016,T1566,Low,2026-05-14T02:39:33,proxy
evt-0022211,asset-0016,T1566,High,2026-02-02T08:56:30,proxy
evt-0022212,asset-0016,T1566,High,2026-01-29T03:13:40,firewall
evt-0022213,asset-0016,T1087,Low,2026-02-04T14:11:03,proxy
evt-0022214,asset-0016,T1087,Low,2026-02-18T19:06:23,
evt-0022215,asset-0016,T1592,Low,2026-05-09T17:47:16,firewall
evt-0022216,asset-0016,T1552,High,2025-12-16T09:54:19,ids
evt-0022217,asset-0016,T1204,High,2026-01-23T14:45:38,firewall
evt-0022218,asset-0016,T1078,Low,2026-05-20T08:03:23,
evt-0022219,asset-0016,T1552,High,2026-01-29T06:05:47,proxy
evt-0022220,asset-0016,T1498,Medium,2026-01-17T15:31:37,auth
evt-0022221,asset-0016,T1499,High,2026-04-07T20:29:01,proxy
evt-0022222,asset-0016,T1087,Low,2026-05-06T04:18:47,ids
evt-0022223,asset-0016,T1210,High,2026-05-24T17:29:03,
evt-0022224,asset-0016,T1490,High,2026-01-25T16:18:29,auth
evt-0022225,asset-0016,T1592,Low,2026-04-04T20:32:03,endpoint
evt-0022226,asset-0016,T1078,Low,2025-11-24T06:01:03,
evt-0022227,asset-0016,T1110,High,2026-03-02T22:48:47,ids
evt-0022228,asset-0016,T1078,Low,2026-05-31T17:07:27,auth
evt-0022229,asset-0016,T1566,Medium,2026-04-21T14:35:05,proxy
evt-0022230,asset-0016,T1567,High,2026-01-01T20:16:10,firewall
evt-0022231,asset-0016,T1567,Medium,2025-11-05T22:43:06,ids
evt-0022232,asset-0016,T1078,Low,2026-02-05T00:11:55,auth
evt-0022233,asset-0016,T1078,Low,2026-04-18T05:57:03,proxy
evt-0022234,asset-0016,T1489,Critical,2025-11-13T17:27:24,ids
evt-0022235,asset-0016,T1087,Low,2026-02-26T12:14:43,endpoint
evt-0022236,asset-0016,T1190,Medium,2026-03-31T07:05:02,auth
evt-0022237,asset-0016,T1567,High,2025-12-06T10:58:23,firewall
evt-0022238,asset-0016,T1046,Low,2026-04-18T01:58:35,ids
evt-0022239,asset-0016,T1110,Medium,2026-03-06T03:34:47,auth
evt-0022240,asset-0016,T1486,High,2026-02-02T11:53:09,auth
evt-0022241,asset-0016,T1486,Critical,2025-11-05T08:22:31,auth
evt-0022242,asset-0016,T1499,Medium,2025-12-27T14:04:10,proxy
evt-0022243,asset-0016,T1087,Low,2026-02-16T20:37:25,auth
evt-0022244,asset-0016,T1490,High,2026-04-12T21:33:34,auth
evt-0022245,asset-0016,T1566,Medium,2026-04-03T08:42:45,endpoint
evt-0022246,asset-0016,T1041,Critical,2026-02-27T08:33:55,ids
evt-0022247,asset-0016,T1078,Low,2026-04-24T05:27:33,firewall
evt-0022248,asset-0016,T1498,High,2026-01-01T08:40:43,auth
evt-0022249,asset-0016,T1595,Low,2025-12-27T20:02:57,proxy
evt-0022250,asset-0016,T1005,Low,2026-05-23T14:05:58,ids
evt-0022251,asset-0016,T1005,Low,2026-02-26T23:39:01,ids
evt-0022252,asset-0016,T1552,Medium,2025-11-22T16:35:34,auth
evt-0022253,asset-0016,T1087,Low,2026-05-06T20:07:55,endpoint
evt-0022254,asset-0016,T1087,Low,2026-04-29T19:07:34,auth
evt-0022255,asset-0016,T1005,Low,2026-03-04T15:10:25,auth
evt-0022256,asset-0016,T1005,Low,2026-04-09T21:27:59,auth
evt-0022257,asset-0016,T1078,Low,2026-04-08T08:55:39,
evt-0022258,asset-0016,T1566,Low,2026-05-06T18:08:06,auth
evt-0022259,asset-0016,T1087,Low,2026-05-08T22:34:45,auth
evt-0022260,asset-0016,T1204,High,2026-04-28T05:32:33,ids
evt-0022261,asset-0016,T1567,High,2026-03-29T20:36:21,proxy
evt-0022262,asset-0016,T1078,Low,2026-03-20T14:16:51,auth
evt-0022263,asset-0016,T1204,High,2025-11-19T21:25:34,endpoint
evt-0022264,asset-0016,T1041,High,2026-03-17T05:47:04,firewall
evt-0022265,asset-0016,T1046,Medium,2026-01-26T07:51:40,auth
evt-0022266,asset-0016,T1204,Medium,2026-05-06T18:00:18,endpoint
evt-0022267,asset-0016,T1087,Low,2026-03-05T18:07:40,
evt-0022268,asset-0016,T1566,Medium,2026-01-07T15:12:17,
evt-0022269,asset-0016,T1005,Low,2025-12-26T23:30:39,endpoint
evt-0022270,asset-0016,T1489,High,2026-01-09T15:32:12,endpoint
evt-0022271,asset-0016,T1005,Low,2026-04-05T12:58:04,
evt-0022272,asset-0016,T1005,Low,2025-12-11T17:41:28,endpoint
evt-0022273,asset-0016,T1210,High,2025-12-16T07:43:02,auth
evt-0022274,asset-0016,T1566,Low,2026-01-06T23:03:27,proxy
evt-0022275,asset-0016,T1087,Low,2025-11-27T21:11:53,endpoint
evt-0022276,asset-0016,T1552,Medium,2026-05-19T12:22:25,auth
evt-0022277,asset-0016,T1490,Critical,2026-03-30T06:12:56,firewall
evt-0022278,asset-0016,T1592,,2026-01-13T14:56:56,ids
evt-0022279,asset-0016,T1566,Medium,2026-03-11T01:33:27,proxy
evt-0022280,asset-0016,T1498,Medium,2025-11-15T21:00:34,proxy
evt-0022281,asset-0016,T1499,High,2026-04-11T05:33:39,auth
evt-0022282,asset-0016,T1003,High,2026-05-25T14:28:08,proxy
evt-0022283,asset-0016,T1020,High,2026-03-30T23:04:30,auth
evt-0022284,asset-0016,T1020,Critical,2025-12-03T10:09:21,firewall
evt-0022285,asset-0016,T1210,Medium,2026-03-10T01:47:48,proxy
evt-0022286,asset-0016,T1552,High,2025-11-26T14:38:57,ids
evt-0022287,asset-0016,T1005,Low,2025-11-24T02:51:06,proxy
evt-0022288,asset-0016,T1087,Low,2026-03-08T02:58:42,proxy
evt-0022289,asset-0016,T1046,Low,2025-12-20T00:43:36,firewall
evt-0022290,asset-0016,T1592,Low,2026-01-20T08:25:18,ids
evt-0022291,asset-0016,T1003,Medium,2026-01-13T11:29:48,firewall
evt-0022292,asset-0016,T1041,Critical,2026-05-06T06:16:28,firewall
evt-0022293,asset-0016,T1087,Low,2026-01-17T02:45:06,auth
evt-0022294,asset-0016,T1566,Medium,2025-12-09T16:14:36,endpoint
evt-0022295,asset-0016,T1005,Low,2026-05-16T16:49:35,ids
evt-0022296,asset-0016,T1087,Low,2026-05-12T13:50:49,proxy
evt-0022297,asset-0016,T1078,Low,2025-12-31T14:50:25,endpoint
evt-0022298,asset-0016,T1005,Low,2026-01-20T07:01:29,ids
evt-0022299,asset-0016,T1087,Low,2026-03-19T13:31:31,ids
evt-0022300,asset-0016,T1498,Low,2026-03-02T19:52:36,proxy
evt-0022301,asset-0016,T1490,Critical,2026-01-13T04:14:50,ids
evt-0022302,asset-0016,T1499,Medium,2026-04-04T07:33:00,endpoint
evt-0022303,asset-0016,T1499,High,2026-01-14T06:54:43,proxy
evt-0022304,asset-0016,T1552,High,2026-01-03T04:33:35,firewall
evt-0022305,asset-0016,T1210,High,2026-02-24T19:49:35,firewall
evt-0022306,asset-0016,T1078,Low,2026-01-09T21:50:56,
evt-0022307,asset-0016,T1087,Low,2026-05-30T21:06:26,ids
evt-0022308,asset-0016,T1210,Medium,2026-03-17T00:41:49,
evt-0022309,asset-0016,T1567,Medium,2025-12-12T03:11:13,auth
evt-0022310,asset-0016,T1046,Low,2025-11-09T18:36:31,auth
evt-0022311,asset-0016,T1498,High,2026-02-26T05:33:28,auth
evt-0022312,asset-0016,T1498,,2025-11-19T20:19:03,ids
evt-0022313,asset-0016,T1087,Low,2026-03-27T21:47:49,endpoint
evt-0022314,asset-0016,T1005,Low,2026-04-03T14:59:44,proxy
evt-0022315,asset-0016,T1020,High,2026-04-23T13:04:08,ids
evt-0022316,asset-0016,T1046,Low,2025-12-21T00:15:09,firewall
evt-0022317,asset-0016,T1078,Low,2026-04-16T12:38:28,auth
evt-0022318,asset-0016,T1087,Low,2026-05-21T14:13:22,proxy
evt-0022319,asset-0016,T1005,Low,2026-05-21T15:42:14,ids
evt-0022320,asset-0016,T1489,High,2026-02-25T19:15:28,proxy
evt-0022321,asset-0016,T1595,Low,2026-02-16T22:30:35,auth
evt-0022322,asset-0016,T1020,High,2026-02-17T07:21:58,proxy
evt-0022323,asset-0016,T1190,Medium,2026-02-28T16:35:35,auth
evt-0022324,asset-0016,T1499,Medium,2025-12-06T12:20:06,auth
evt-0022325,asset-0016,T1490,High,2025-11-21T18:35:46,ids
evt-0022326,asset-0016,T1595,Medium,2026-03-24T13:14:16,ids
evt-0022327,asset-0016,T1204,Medium,2026-01-09T05:02:37,proxy
evt-0022328,asset-0016,T1204,Medium,2025-12-07T09:29:32,firewall
evt-0022329,asset-0016,T1087,Low,2026-04-08T07:18:28,ids
evt-0022330,asset-0016,T1498,High,2026-02-12T19:25:35,endpoint
evt-0022331,asset-0016,T1592,Medium,2026-03-31T06:49:46,proxy
evt-0022332,asset-0016,T1041,Critical,2025-11-01T04:19:53,endpoint
evt-0022333,asset-0016,T1087,Medium,2026-02-19T12:06:51,proxy
evt-0022334,asset-0016,T1041,Critical,2026-04-12T23:48:21,auth
evt-0022335,asset-0016,T1020,High,2026-03-10T16:52:08,ids
evt-0022336,asset-0016,T1020,Medium,2026-01-25T04:41:00,ids
evt-0022337,asset-0016,T1566,Medium,2025-12-02T09:21:23,ids
evt-0022338,asset-0016,T1005,Low,2025-11-08T15:32:13,endpoint
evt-0022339,asset-0016,T1078,Low,2026-04-24T07:30:56,firewall
evt-0022340,asset-0016,T1489,Medium,2026-03-23T11:25:12,firewall
evt-0022341,asset-0016,T1041,Medium,2026-04-05T21:36:53,proxy
evt-0022342,,T1190,High,2025-12-01T04:40:34,auth
evt-0022343,asset-0016,T1087,Low,2026-03-12T22:06:29,endpoint
evt-0022344,asset-0016,T1087,Low,2025-11-13T06:12:00,ids
evt-0022345,asset-0016,T1087,Low,2025-12-19T08:27:45,firewall
evt-0022346,asset-0016,T1498,Critical,2026-02-24T16:26:37,auth
evt-0022347,asset-0016,T1566,Low,2026-02-17T02:09:46,endpoint
evt-0022348,asset-0016,T1486,Medium,2025-11-26T01:12:42,ids
evt-0022349,asset-0016,T1078,Low,2026-02-10T13:56:44,ids
evt-0022350,asset-0016,T1005,Low,2026-03-10T21:22:47,proxy
evt-0022351,asset-0016,T1087,Low,2026-03-27T20:14:58,endpoint
evt-0022352,asset-0016,T1046,Low,2026-02-21T20:29:11,endpoint
evt-0022353,asset-0016,T1595,Low,2026-03-18T04:25:13,endpoint
evt-0022354,asset-0016,T1567,Medium,2026-02-18T03:05:24,auth
evt-0022355,asset-0016,T1498,High,2026-05-03T06:47:46,firewall
evt-0022356,asset-0016,T1490,High,2025-12-21T00:58:53,ids
evt-0022357,asset-0016,T1003,Medium,2026-02-06T22:58:27,auth
evt-0022358,asset-0016,T1078,Low,2025-12-06T06:36:36,auth
evt-0022359,asset-0016,T1046,Low,2025-11-02T14:56:22,firewall
evt-0022360,asset-0016,T1087,Low,2026-05-16T16:20:18,ids
evt-0022361,asset-0016,T1046,Low,2025-11-13T19:57:10,ids
evt-0022362,asset-0016,T1041,High,2026-04-29T15:32:07,proxy
evt-0022363,asset-0016,T1567,High,2026-04-17T21:00:47,firewall
evt-0022364,asset-0016,T1498,Low,2026-02-03T01:51:15,ids
evt-0022365,asset-0016,T1566,Low,2025-12-23T14:05:38,endpoint
evt-0022366,asset-0016,T1005,Low,2026-02-15T16:52:10,endpoint
evt-0022367,asset-0016,T1190,High,2025-11-13T13:00:35,proxy
evt-0022368,asset-0016,T1595,Medium,2026-01-10T02:20:20,endpoint
evt-0022369,asset-0016,T1020,Critical,2026-03-22T04:57:11,auth
evt-0022370,asset-0016,T1552,Medium,2026-01-27T17:35:41,auth
evt-0022371,asset-0016,T1087,Low,2026-02-03T12:42:09,proxy
evt-0022372,asset-0016,T1592,Low,2026-05-22T23:31:59,endpoint
evt-0022373,asset-0016,T1204,High,2026-05-01T23:06:15,proxy
evt-0022374,asset-0016,T1595,Low,2025-11-10T06:26:38,firewall
evt-0022375,asset-0016,T1087,Low,2026-01-11T18:49:25,auth
evt-0022376,asset-0016,T1204,High,2026-01-19T17:12:57,ids
evt-0022377,asset-0016,T1005,Low,2025-11-13T05:46:40,endpoint
evt-0022378,asset-0016,T1592,Low,2026-05-03T17:18:03,auth
evt-0022379,asset-0016,T1110,Medium,2026-03-10T18:30:34,ids
evt-0022380,asset-0016,T1087,Medium,2026-03-26T04:45:01,proxy
evt-0022381,asset-0016,T1190,Low,2026-04-11T13:01:04,proxy
evt-0022382,asset-0016,T1003,Medium,2026-02-15T17:24:07,firewall
evt-0022383,asset-0016,T1566,Medium,2026-01-29T02:17:02,proxy
evt-0022384,asset-0016,T1595,Low,2025-11-24T15:57:11,firewall
evt-0022385,asset-0016,T1110,Medium,2026-02-12T07:34:10,proxy
evt-0022386,asset-0016,T1592,Low,2026-04-09T16:02:44,auth
evt-0022387,asset-0016,T1005,Low,2026-02-01T15:26:30,ids
evt-0022388,asset-0016,T1046,Low,2025-12-02T02:47:36,endpoint
evt-0022389,asset-0016,T1489,High,2026-02-16T07:39:57,endpoint
evt-0022390,asset-0016,T1087,Medium,2026-03-12T12:13:33,proxy
evt-0022391,asset-0016,T1592,Low,2026-05-29T09:32:33,firewall
evt-0022392,asset-0016,T1078,Low,2026-02-25T13:30:08,endpoint
evt-0022393,asset-0016,T1552,Medium,2025-11-05T02:46:14,firewall
evt-0022394,asset-0016,T1005,Low,2025-11-16T15:44:27,proxy
evt-0022395,asset-0016,T1490,High,2026-03-28T18:49:27,ids
evt-0022396,asset-0016,T1592,Medium,2026-03-01T14:31:59,ids
evt-0022397,asset-0016,T1592,Low,2025-11-07T11:21:18,endpoint
evt-0022398,asset-0016,T1041,Low,2025-12-02T23:26:24,firewall
evt-0022399,asset-0016,T1020,High,2025-12-01T03:37:41,firewall
evt-0022400,asset-0016,T1567,Critical,2025-11-03T18:00:39,ids
evt-0022401,asset-0016,T1005,Low,2026-05-19T14:45:03,proxy
evt-0022402,asset-0016,T1489,High,2026-02-22T01:08:50,ids
evt-0022403,asset-0016,T1190,Low,2025-12-05T20:34:16,ids
evt-0022404,asset-0016,T1005,Low,2026-03-08T15:13:34,endpoint
evt-0022405,asset-0016,T1005,Low,2026-05-02T18:40:00,firewall
evt-0022406,asset-0016,T1005,Low,2026-05-08T01:19:10,proxy
evt-0022407,asset-0016,T1498,High,2026-01-15T09:51:34,ids
evt-0022408,asset-0016,T1005,Low,2025-11-21T21:15:57,auth
evt-0022409,asset-0016,T1595,Low,2026-05-12T07:11:48,ids
evt-0022410,asset-0016,T1210,High,2025-11-17T13:55:35,proxy
evt-0022411,asset-0016,T1567,Critical,2026-02-10T20:18:14,endpoint
evt-0022412,asset-0016,T1498,High,2025-12-26T01:18:01,auth
evt-0022413,asset-0016,T1005,Low,2026-02-16T12:26:29,
evt-0022414,asset-0016,T1005,Low,2026-05-28T11:10:00,ids
evt-0022415,asset-0016,T1005,Low,2026-03-17T21:44:20,proxy
evt-0022416,asset-0016,T1204,Medium,2025-12-28T09:05:10,endpoint
evt-0022417,asset-0016,T1595,Low,2026-04-03T21:18:04,auth
evt-0022418,asset-0016,T1087,Low,2026-02-16T06:50:30,endpoint
evt-0022419,asset-0016,T1552,Medium,2026-05-06T22:17:33,endpoint
evt-0022420,asset-0016,T1078,Low,2026-01-01T19:52:02,endpoint
evt-0022421,asset-0016,T1078,Low,2026-04-21T09:28:27,firewall
evt-0022422,asset-0016,T1005,Medium,2026-01-04T22:03:06,endpoint
evt-0022423,asset-0016,T1087,Low,2026-05-10T02:34:56,ids
evt-0022424,asset-0016,T1005,Low,2026-05-21T13:25:24,auth
evt-0022425,asset-0016,T1592,Low,2025-11-20T17:33:52,
evt-0022426,asset-0016,T1005,Low,2026-03-16T06:41:16,proxy
evt-0022427,asset-0016,T1567,Critical,2026-01-19T05:53:57,ids
evt-0022428,asset-0016,T1005,Low,2026-05-29T13:50:59,ids
evt-0022429,asset-0016,T1046,Low,2025-12-16T23:19:56,ids
evt-0022430,asset-0016,T1005,Low,2025-11-23T23:31:28,proxy
evt-0022431,asset-0016,T1595,,2026-04-12T06:03:03,firewall
evt-0022432,asset-0016,T1499,Medium,2025-12-31T19:02:36,proxy
evt-0022433,asset-0016,T1190,High,2025-11-27T18:23:38,firewall
evt-0022434,asset-0016,T1204,Medium,2026-02-12T11:00:42,ids
evt-0022435,asset-0016,T1078,Low,2025-12-17T01:49:59,endpoint
evt-0022436,asset-0016,T1499,Medium,2026-03-09T16:39:57,ids
evt-0022437,asset-0016,T1078,Low,2025-12-06T16:00:20,proxy
evt-0022438,asset-0016,T1498,High,2026-04-09T14:19:08,ids
evt-0022439,asset-0016,T1087,Low,2026-05-07T17:53:01,ids
evt-0022440,asset-0016,T1204,High,2025-12-23T06:33:33,proxy
evt-0022441,asset-0016,T1490,High,2026-04-15T10:50:43,auth
evt-0022442,asset-0016,T1595,Low,2026-04-19T00:06:58,ids
evt-0022443,asset-0016,T1087,Low,2025-11-24T07:49:46,auth
evt-0022444,asset-0016,T1005,Low,2026-04-18T02:20:04,firewall
evt-0022445,asset-0016,T1486,Medium,2026-02-20T13:55:19,proxy
evt-0022446,asset-0016,T1210,Medium,2025-12-22T01:45:12,auth
evt-0022447,asset-0016,T1204,High,2026-05-19T07:52:18,endpoint
evt-0022448,asset-0016,T1078,Low,2026-01-14T19:25:19,endpoint
evt-0022449,asset-0016,T1005,Low,2026-04-07T08:33:35,auth
evt-0022450,asset-0016,T1490,Medium,2026-03-08T16:14:45,proxy
evt-0022451,asset-0016,T1005,Low,2026-01-09T10:56:11,firewall
evt-0022452,asset-0016,T1499,High,2025-12-15T09:38:33,endpoint
evt-0022453,asset-0016,T1498,High,2025-11-12T18:36:41,endpoint
evt-0022454,asset-0016,T1204,Medium,2026-02-26T06:25:15,auth
evt-0022455,asset-0016,T1486,High,2025-12-03T20:25:02,ids
evt-0022456,asset-0016,T1046,Low,2026-05-04T12:36:16,proxy
evt-0022457,asset-0016,T1087,Low,2025-11-20T13:20:56,auth
evt-0022458,asset-0016,T1595,Low,2025-11-26T17:24:38,endpoint
evt-0022459,asset-0016,T1005,Low,2026-03-07T16:35:58,ids
evt-0022460,asset-0016,T1190,Critical,2025-11-14T06:45:50,firewall
evt-0022461,asset-0016,T1566,Medium,2025-12-28T05:22:42,auth
evt-0022462,asset-0016,T1499,High,2026-04-10T11:23:00,ids
evt-0022463,asset-0016,T1087,Low,2025-12-28T14:19:05,auth
evt-0022464,asset-0016,T1046,Medium,2026-01-31T03:59:14,proxy
evt-0022465,asset-0016,T1020,High,2026-02-12T14:46:59,auth
evt-0022466,asset-0016,T1005,Low,2026-03-25T22:28:00,firewall
evt-0022467,asset-0016,T1204,Medium,2026-03-06T10:37:03,endpoint
evt-0022468,asset-0016,T1110,Critical,2026-02-08T09:17:33,auth
evt-0022469,asset-0016,T1020,Medium,2026-05-14T19:58:52,proxy
evt-0022470,asset-0016,T1567,High,2026-04-28T14:27:24,ids
evt-0022471,asset-0016,T1078,Low,2026-04-27T15:08:50,endpoint
evt-0022472,asset-0016,T1003,Medium,2026-03-30T01:24:23,firewall
evt-0022473,asset-0016,T1210,Medium,2026-01-15T12:42:00,auth
evt-0022474,asset-0016,T1110,High,2026-05-30T02:46:34,ids
evt-0022475,asset-0016,T1078,Low,2026-03-08T17:41:21,firewall
evt-0022476,asset-0016,T1204,Low,2025-12-31T04:03:17,firewall
evt-0022477,asset-0016,T1499,High,2026-03-18T23:20:47,auth
evt-0022478,asset-0016,T1078,Low,2026-05-10T05:46:06,firewall
evt-0022479,asset-0016,T1499,Medium,2026-03-06T20:54:10,ids
evt-0022480,asset-0016,T1087,Low,2025-11-30T09:06:13,endpoint
evt-0022481,asset-0016,T1498,High,2025-11-08T05:29:45,auth
evt-0022482,asset-0016,T1210,Medium,2026-04-29T01:32:41,proxy
evt-0022483,asset-0016,T1087,Low,2026-02-15T16:40:01,firewall
evt-0022484,asset-0016,T1204,Medium,2026-05-29T23:44:30,endpoint
evt-0022485,asset-0016,T1566,High,2026-04-18T22:13:57,auth
evt-0022486,asset-0016,T1566,Medium,2026-01-24T20:05:57,proxy
evt-0022487,asset-0016,T1489,Medium,2026-05-11T15:32:19,proxy
evt-0022488,asset-0016,T1020,High,2026-03-25T01:19:42,firewall
evt-0022489,asset-0016,T1499,Medium,2025-11-06T11:15:38,firewall
evt-0022490,asset-0016,T1498,Medium,2025-12-07T08:09:49,proxy
evt-0022491,asset-0016,T1078,Low,2026-02-07T09:43:14,auth
evt-0022492,asset-0016,T1005,Low,2026-01-21T22:35:51,firewall
evt-0022493,asset-0016,T1078,Low,2026-02-22T16:18:16,ids
evt-0022494,asset-0016,T1005,Low,2026-03-13T03:19:40,endpoint
evt-0022495,asset-0016,T1078,Low,2026-04-18T00:31:31,ids
evt-0022496,asset-0016,T1078,Low,2026-02-28T17:23:38,auth
evt-0022497,asset-0016,T1078,Low,2026-02-20T13:47:29,endpoint
evt-0022498,asset-0016,T1204,Medium,2025-12-14T10:35:13,auth
evt-0022499,asset-0016,T1204,Medium,2025-12-29T01:19:03,auth
evt-0022500,asset-0016,T1566,High,2025-11-01T10:22:37,auth
evt-0022501,asset-0016,T1110,Critical,2026-03-04T04:00:53,endpoint
evt-0022502,asset-0016,T1020,High,2026-05-22T21:37:20,firewall
evt-0022503,asset-0016,T1003,High,2026-03-17T06:45:31,endpoint
evt-0022504,asset-0016,T1078,Low,2026-01-31T12:41:40,endpoint
evt-0022505,asset-0016,T1087,Low,2026-02-24T08:23:42,endpoint
evt-0022506,asset-0016,T1592,Low,2025-11-06T00:16:06,firewall
evt-0022507,asset-0016,T1498,Medium,2025-12-21T22:02:28,proxy
evt-0022508,asset-0016,T1592,Low,2026-01-31T21:50:53,auth
evt-0022509,asset-0016,T1567,High,2026-03-04T16:01:06,ids
evt-0022510,asset-0016,T1595,Low,2025-11-25T13:50:39,ids
evt-0022511,asset-0016,T1499,High,2025-12-25T04:12:59,ids
evt-0022512,asset-0016,T1499,Medium,2026-01-01T14:17:39,endpoint
evt-0022513,asset-0016,T1087,Low,2026-04-13T03:05:47,ids
evt-0022514,asset-0016,T1005,Low,2025-11-29T14:37:12,firewall
evt-0022515,asset-0016,T1046,Low,2025-12-29T14:29:43,ids
evt-0022516,asset-0016,T1552,High,2026-04-07T21:36:16,firewall
evt-0022517,asset-0016,T1489,Medium,2026-05-06T14:35:34,firewall
evt-0022518,asset-0016,T1566,Low,2025-11-21T07:40:42,auth
evt-0022519,asset-0016,T1087,Low,2026-03-23T23:17:00,proxy
evt-0022520,asset-0016,T1499,Critical,2026-03-14T23:00:57,auth
evt-0022521,asset-0016,T1592,Low,2025-12-11T06:52:17,ids
evt-0022522,asset-0016,T1499,High,2025-11-02T01:18:05,endpoint
evt-0022523,asset-0016,T1566,Medium,2025-11-02T19:30:22,ids
evt-0022524,asset-0016,T1499,Critical,2025-12-17T01:01:04,ids
evt-0022525,asset-0016,T1020,Critical,2026-04-23T07:15:33,auth
evt-0022526,asset-0016,T1046,Medium,2025-11-27T19:54:40,auth
evt-0022527,asset-0016,T1489,Critical,2026-05-11T17:19:19,endpoint
evt-0022528,asset-0016,T1204,Medium,2026-03-17T04:31:34,proxy
evt-0022529,asset-0016,T1005,Low,2025-11-02T00:34:22,firewall
evt-0022530,asset-0016,T1595,Low,2026-03-22T18:42:18,
evt-0022531,asset-0016,T1020,Critical,2026-03-24T03:53:05,endpoint
evt-0022532,asset-0016,T1566,Medium,2026-04-06T23:36:07,ids
evt-0022533,asset-0016,T1552,Medium,2025-12-09T12:42:35,auth
evt-0022534,asset-0016,T1595,Low,2025-11-05T08:31:35,ids
evt-0022535,asset-0016,T1210,High,2025-12-15T08:05:49,ids
evt-0022536,asset-0016,T1087,Medium,2026-02-17T20:27:23,auth
evt-0022537,asset-0016,T1005,Low,2026-02-08T02:59:55,auth
evt-0022538,asset-0016,T1005,Low,2025-12-20T13:52:01,auth
evt-0022539,asset-0016,T1078,Low,2025-11-21T17:45:52,proxy
evt-0022540,asset-0016,T1005,Low,2026-04-30T19:33:44,firewall
evt-0022541,asset-0016,T1087,Low,2026-04-15T14:01:22,firewall
